system:index,pop_child_total,pop_exposed_agricultural_drought_fao_1984-2023,pop_exposed_air_pollution_pm25_1998-2023,pop_exposed_coastal_flood_100yr_jrc_2024,pop_exposed_drought_spei_terraclimate_1958-2025,pop_exposed_drought_spi_terraclimate_1958-2025,pop_exposed_drought_topic,pop_exposed_extreme_heat_ecmwf_2014-2024,pop_exposed_fire_FRP_nasa_2001-2024,pop_exposed_fire_frequency_nasa_2001-2023,pop_exposed_fire_topic,pop_exposed_heatwave_duration_ecmwf_2014-2024,pop_exposed_heatwave_frequency_ecmwf_2014-2024,pop_exposed_heatwave_severity_ecmwf_2014-2024,pop_exposed_heatwave_topic,pop_exposed_river_flood_100yr_jrc_2024,pop_exposed_sand_dust_storm_unccd_2024,pop_exposed_tropical_storm_100yr_giri_2024,pop_exposed_vectorborne_malariapf_2012-2022,pop_exposed_vectorborne_malariapv_2012-2022,pop_mhi_p75,pop_mhi_p80,pop_mhi_p85,pop_mhi_p90,pop_mhi_p95,pop_topic_ge_1,pop_topic_ge_2,pop_topic_ge_3,pop_topic_ge_4,pop_topic_ge_5,pop_topic_ge_6,pop_topic_ge_7,pop_topic_ge_8,pop_total,ucode,.geo
00000000000000000062,11.430350085008232,4.73096045382394,11.430350085008232,0.0,0.0,0.0,4.73096045382394,11.430350085008232,4.338465039618313,1.1964380145072937,4.338465039618313,11.430350085008232,11.430350085008232,0.0,11.430350085008232,0.0,10.518212069976418,,9.825597056406824,,11.430350085008232,11.430350085008232,11.430350085008232,7.960483475551739,4.346911028958857,11.430350085008232,11.430350085008232,10.98672707866439,5.5535114658631235,3.0473990188911557,0.0,0.0,0.0,23.046807547308067,SSD1_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000063,5454.308719854056,76.83984213322401,5454.308719854056,0.0,0.0,0.0,76.83984213322401,5454.308719854056,273.07191075384617,45.1498958170414,315.1559315472841,5454.308719854056,5454.308719854056,0.0,5454.308719854056,8.382130101323128,5336.314058552682,0.0,5401.509200114011,,1972.964110540613,1972.964110540613,529.871906804308,371.64280276225475,144.23002143204212,5454.308719854056,5454.308719854056,5396.804863642155,296.1655914410949,43.721507251262665,0.0,0.0,0.0,10181.588390963101,SSD1_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000064,0.1895270049571991,0.1895270049571991,0.1895270049571991,0.0,0.0,0.0,0.1895270049571991,0.1895270049571991,0.1895270049571991,0.0,0.1895270049571991,0.1895270049571991,0.1895270049571991,0.0,0.1895270049571991,,0.1895270049571991,0.0,0.1895270049571991,,0.0,0.0,0.0,0.0,0.0,0.1895270049571991,0.1895270049571991,0.1895270049571991,0.1895270049571991,0.1895270049571991,0.0,0.0,0.0,0.40067797899246216,SSD1_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000070,2496.1333003742125,0.0,263.4013816982565,194.36293167369053,948.5652027545402,199.65154952728486,957.4037217076075,0.0,113.7490540004801,0.0,113.7490540004801,807.1706482613822,807.6488752441201,0.0,809.9838102841181,,0.0,2496.1333003742125,,,167.84219317530173,52.65577417631524,52.65577417631524,0.0,0.0,2496.1333003742125,1429.8170433228013,531.9531013404373,113.72937300265767,0.0,0.0,0.0,0.0,12183.310141394028,xRI_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000071,944.1198020838715,0.0,754.2331745180394,2.0064002966681747,944.0774400840096,944.0774400840096,944.0774400840096,0.0,0.0,0.0,0.0,931.3397766025016,942.1507831661736,0.0,942.1507831661736,,0.0,944.1198020838715,,,0.0,0.0,0.0,0.0,0.0,944.1198020838715,944.1198020838715,942.1084211663117,2.0064002966681747,0.0,0.0,0.0,0.0,4690.55282402892,xRI_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000154,0.0,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,xSI_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000155,0.0,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,xSI_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156,0.0,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,xSI_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000157,0.0,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,xSI_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000235,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SDN1_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000236,4431.346269258296,,1316.609114378597,59.878309974212115,250.16562954640065,0.0,250.16562954640065,4424.468866820978,,,,4424.468866820978,4282.325703603161,0.0,4424.468866820978,6.0999998822808266E-5,4181.46508325621,0.0,,,0.0,0.0,0.0,0.0,0.0,4429.732935714368,4424.468866820978,4205.007028611976,281.23798627145555,0.0,0.0,0.0,0.0,11285.091521085633,SDN1_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002e2,5209437.19874018,5039650.457909407,5209437.19874018,0.0,535199.5252573126,0.0,5041912.092321914,1697928.1905585476,108694.81764050545,49710.44775095735,154575.49324089848,2072255.0984704841,1230965.3049580257,540585.1933305815,2634261.9172225147,309603.76607174875,2164.556498991904,0.0,124568.61665359048,170568.290858619,2821391.460932282,2057844.2637992438,909875.4204811653,620258.3667057187,178092.00916574025,5117880.879942603,3289353.0627907924,1369312.2567434455,61806.425586678255,2093.3908510937463,0.0,0.0,0.0,1.4597812445104487E7,xJK_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002e3,301392.168444874,164028.8750611924,300842.64876835654,0.0,2871.9411217103257,7370.522783906644,168013.9851491972,0.0,13000.323287344596,977.9536625873297,13464.225022780767,240811.47269058134,2833.834572099943,70580.6907142031,250452.8740973965,12452.472691903728,76489.05147361249,0.0,294707.66563054465,294707.66563054465,12760.169021393769,6597.562225803631,1960.9634699905873,0.0,0.0,278034.1508831947,198865.5282839078,40991.835177599554,2981.094090188606,0.0,0.0,0.0,0.0,700323.1084641835,xJK_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002e4,1569321.606615234,972513.9167696923,1569131.4147600108,0.0,209128.86424894852,39959.86160137456,1022932.9662912174,508037.91369282897,11180.881502952725,13746.025655005265,24926.90715795799,858040.9478089281,447656.1438837891,15103.900361665641,896284.4216047191,79245.72157055457,87198.90372824608,0.0,43690.04533527762,44713.9320564138,602881.4898616141,423536.3961951093,183256.49624477545,133245.2871357764,72467.3754797656,1229543.5444420632,952147.7359874316,425347.46905806556,11561.008290895217,27.07626706862859,0.0,0.0,0.0,4872121.012130283,xJK_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002e5,135316.46021815628,92322.55975466012,135316.46021815628,0.0,38634.74748882331,1980.8490105371748,105437.44368187764,0.0,0.0,0.0,0.0,108024.51723111134,6163.3124600471365,8228.874570399725,115963.45599895313,8624.712791089718,38627.66615108478,0.0,123945.93306703851,123945.93306703851,8017.373330218776,8017.373330218776,4077.110970315116,0.0,0.0,129801.25144128624,106105.07622587399,30104.994249104864,2641.956706740166,0.0,0.0,0.0,0.0,315217.95737762674,xJK_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000395,2234.4445228160166,,2182.575961508093,0.0,1770.895143818338,1423.0079778465667,2234.4445228160166,0.0,0.0,0.0,0.0,1891.483528700917,1117.617861682106,0.0,1891.483528700917,17.103298164904118,542.5282479999646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2234.4445228160166,1955.8372702088943,493.87282168027605,1.404982976615429,0.0,0.0,0.0,0.0,6430.497388655898,xAC_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000396,1960.3902786489796,,1960.3902786489796,0.0,936.2925031077336,1632.3838465702008,1812.453672510035,0.0,0.0,0.0,0.0,426.6660803001593,0.0,579.5276632755995,1006.1937435757588,203.2595444843173,1272.0849757790565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1960.3902786489796,1786.7252827625941,546.8763749375939,0.0,0.0,0.0,0.0,0.0,5103.981745910644,xAC_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000397,3.174699068069458,,3.174699068069458,0.0,3.174699068069458,3.174699068069458,3.174699068069458,0.0,,,,0.0,0.0,0.0,0.0,,3.174699068069458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.174699068069458,3.174699068069458,0.0,0.0,0.0,0.0,0.0,0.0,11.738618850708008,xAC_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000398,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,xAC_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000428,404.28343074686603,,404.28343074686603,0.0,327.61215859149746,221.08742058279321,327.6952575916534,0.0,0.0,0.0,0.0,318.539870568195,347.4977224474937,31.981425940990448,349.6663224367589,9.48530598551802,357.6410022351069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404.28343074686603,346.4856675286887,287.3669499592965,6.351840014185976,0.0,0.0,0.0,0.0,1319.9593676339396,xxx_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000429,28.497284046963614,,28.497284046963614,0.0,0.0,0.0,0.0,0.0,0.2270839959383011,0.0,0.2270839959383011,22.15512607398705,28.497284046963614,18.439952090040606,28.497284046963614,,17.394936975091696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.497284046963614,17.622020971029997,0.0,0.0,0.0,0.0,0.0,0.0,94.66394038626458,xxx_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004a2,0.0,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,xSR_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000539,0.0,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,xSK_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000571,69.24429118841813,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,0.0,69.24429118841813,,,,,,,,69.24429118841813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,718.7598356613778,xPI_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005fc,197.86776173094597,175.04951409473261,197.86776173094597,0.0,0.0,0.0,175.04951409473261,0.0,0.12280069146232278,0.0,0.12280069146232278,197.86776173094597,197.86776173094597,0.0,197.86776173094597,,0.0,0.0,,,197.86776173094597,0.006711494047012106,0.003706909724346855,0.0,0.0,197.86776173094597,175.17231478619493,0.0,0.0,0.0,0.0,0.0,0.0,633.3134517921544,xJL_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005fd,46614.953535903514,7557.869577983349,46614.953535903514,0.0,0.0,0.0,7557.869577983349,0.0,320.24518544827407,0.0,320.24518544827407,46614.953535903514,46614.953535903514,41282.061307181764,46614.953535903514,,57.06373020379859,0.0,,,11437.768715204184,5724.269111940369,938.2999622254545,0.0,0.0,46614.953535903514,7913.489586602151,21.688907033269405,0.0,0.0,0.0,0.0,0.0,126266.2126293186,xJL_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005fe,59541.224251533065,30027.341943945536,59541.224251533065,0.0,42547.52172762231,59538.357418598745,59541.224251533065,59541.224251533065,13984.654106213784,41638.759251923446,48361.757360032905,59541.224251533065,34140.54355491647,59348.95347890582,59541.224251533065,46459.78428144893,0.0,,59541.224251533065,59533.403942379984,59541.224251533065,59541.224251533065,59109.41036693952,57598.22654665275,52387.29945123917,59541.224251533065,59541.224251533065,59541.224251533065,57805.93047242812,37015.61116905371,0.0,0.0,0.0,110641.37880442291,xAB_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005ff,4971.388020325632,1848.7778544440264,4971.388020325632,0.0,1928.1407126210795,4957.652793865568,4957.652793865568,4971.388020325632,0.0,59.45947199314833,59.45947199314833,4971.388020325632,0.0,4870.7637176352,4971.388020325632,224.00903290579205,0.0,,4971.388020325632,4971.388020325632,4971.388020325632,4928.237525228591,4563.2731996876555,4563.2731996876555,762.083052474611,4971.388020325632,4971.388020325632,4971.300760965712,265.09296371856817,4.7275740802288055,0.0,0.0,0.0,9237.674834971773,xAB_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000165,109431.44535786578,,,3642.8993955976234,109431.44535786578,0.0,109431.44535786578,0.0,,,,0.0,55881.19329801637,0.0,55881.19329801637,22355.792726934076,0.0,109431.44535786578,0.0,0.0,59716.03032044451,0.0,0.0,0.0,0.0,109431.44535786578,109431.44535786578,69702.2707920528,11937.92414080407,239.69048769123415,0.0,0.0,0.0,675469.3342574891,MAC_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000563,8620.828573615423,,390.456066670298,0.0,8620.521584620832,8620.521584620832,8620.521584620832,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.55194582752153,8620.828573615423,,,,,,,,8620.828573615423,8620.521584620832,2.55194582752153,0.0,0.0,0.0,0.0,0.0,66165.82795946675,TWN_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000564,2403601.5650004996,140655.76529605192,2285047.2935316428,68656.71867093703,2254041.140839795,1949493.4025868021,2263255.7152976324,0.0,51181.36640310068,16988.11331199321,68087.55253115614,1942046.3287114368,1913667.7062679036,0.0,1961252.7487789504,296562.40783353767,3010.250183607179,2403601.5650004996,,,1574657.3479606179,1515743.3371550115,832359.9295332724,566109.7745417663,409663.18339612713,2403601.5650004996,2324568.460182353,2054329.9007348605,246030.83774887162,34911.45052895792,984.4430837807602,0.301016996614635,0.0,1.6577725201737178E7,TWN_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000565,818908.5402709763,5398.039648908372,793452.4643501523,2963.165665975653,818880.0547916193,424877.46884682565,818880.0547916193,0.0,0.0,19596.410759361053,19596.410759361053,387158.86072989367,192496.92699505473,0.0,387158.86072989367,365326.23835592973,553.315690100193,818908.5402709763,,,644836.1310023353,644836.1310023353,303166.4568480358,303166.4568480358,50894.924588895636,818908.5402709763,818887.1477888946,653200.7167992113,120403.2817669881,1986.8996377856524,0.0,0.0,0.0,6307925.556621121,TWN_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000572,794792.6458744211,,582503.6846159911,67092.75299318638,791664.9055912134,0.0,791664.9055912134,0.0,4319.790102078796,0.0,4319.790102078796,167916.38899547938,316965.16239881824,0.0,316965.16239881824,18240.72974975217,10653.39497840899,794792.6458744211,0.0,0.0,75652.18996526177,75652.18996526177,75652.18996526177,4916.696490286103,0.0,794792.6458744211,794212.2971044618,386973.7424671372,21101.550650292575,6649.145591566344,0.0,0.0,0.0,6184466.2103523,HKG_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000146,1971.2531636994154,266.0020433730017,1971.2531636994154,0.0,1971.2531636994154,1685.4495683456014,1971.2531636994154,0.0,0.0,0.0,0.0,98.68631265572435,1971.2531636994154,126.32036115529452,1971.2531636994154,57.12215820574484,0.0,,,,6.575330915851316,6.575330915851316,0.0,0.0,0.0,1971.2531636994154,1971.2531636994154,57.12215820574484,0.0,0.0,0.0,0.0,0.0,10706.782682740228,BEL_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000147,1776330.360271458,621727.540257594,1776330.360271458,72584.3032381286,1323061.8579102636,281144.14649140736,1411066.3406689586,0.0,44840.3091854377,26697.721679652244,70951.26006255206,0.0,1259558.3359860352,1354742.0249212587,1646746.4340264625,69291.10969823007,376.9876250887655,,,,662419.5695021306,436698.7394812321,120425.56128539913,51651.54471027039,14608.329755018724,1775822.9760709764,1324309.5899788379,162698.9767951621,8184.888657438926,0.0038169998970261076,0.0,0.0,0.0,9111092.77372469,BEL_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000148,40191.74750545452,105.06092590223963,40191.74750545452,0.0,24341.02469716688,32524.82538604711,32605.079925887043,0.0,0.0,0.0,0.0,2841.702926084713,40191.74750545452,0.0,40191.74750545452,374.7122893887733,0.0,,,,1133.2360760163713,3.909918136480042,0.0,0.0,0.0,40191.74750545452,32605.079925887043,374.7122893887733,0.0,0.0,0.0,0.0,0.0,190681.4023630895,BEL_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000149,460935.6952326089,0.0,460935.6952326089,0.0,460203.6364021926,394542.1613700955,460935.6952326089,0.0,7526.412761038295,32231.895899019008,39758.308660057366,0.0,377856.7059912584,435613.47478979744,460935.6952326089,30842.671007633526,0.0,,,,110190.71378607913,48316.389028166705,47652.590854169284,0.0,0.0,460935.6952326089,460935.6952326089,59128.957141313935,11472.022526377139,0.0,0.0,0.0,0.0,2447003.6125943484,BEL_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002dd,414888.8948556065,27444.81599807576,287142.77913129545,204.2899789246589,33789.05133522213,0.0,61108.16431329898,0.0,5520.001495230557,11305.654448663441,15640.604175891433,312564.82242907514,327007.6831602428,0.0,332240.28054742696,70455.26775476968,0.0,0.0,403183.40995859215,,306570.0525674256,298443.80676174466,124846.96553531707,44115.00586361257,0.0,357450.07988907385,115672.00135327193,6523.472549759489,3.052978206557386,0.0,0.0,0.0,0.0,876091.6371821737,CIV_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002de,7858955.549111103,4945702.521253675,7855340.723239424,37.684709254086165,6667417.881334709,5121140.31008592,7575857.357138926,4198063.756445954,38828.02411163371,1050292.3845235482,1070583.7950688372,7643286.517409263,7484248.944853479,0.0,7757947.355460852,89448.53953050343,504.00545487354975,0.0,7857117.082808489,,7492016.831897336,6099212.068546866,4728761.334463732,2797287.7077921284,1019575.4312630254,7852099.3788562,7745777.733203103,4189396.0851132004,895118.0000589874,10051.296577711877,0.0,0.0,0.0,1.65939969812663E7,CIV_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002df,310219.19933519885,253147.01559366888,310219.19933519885,0.0,0.0,0.0,253147.01559366888,310219.19933519885,55.11403193697333,25711.67499412633,25711.67499412633,310219.19933519885,310219.19933519885,0.0,310219.19933519885,1012.1255199910146,0.0,0.0,310219.19933519885,,296804.3718004847,269748.68914287386,81060.29789172429,52570.64377928969,23076.66814741993,310219.19933519885,310219.19933519885,273572.6853327418,6231.357241072235,66.77353397214776,0.0,0.0,0.0,654918.6756669871,CIV_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002e0,6725004.946562981,3178562.7916050814,6683232.473437403,882.6206007975018,2465393.5567561877,1976806.9552998152,3878605.963563611,2249072.6256874898,68288.77674419504,459254.0158554214,504177.85547367705,6417866.773686605,6443914.460523023,0.0,6466101.985537972,373333.394416745,0.0,0.0,6691637.3807498785,,3651009.2066315883,2795905.407388028,2267029.886601744,1194944.519823288,547214.5513161856,6564598.320878083,4299729.407062004,2266251.997135237,334392.5992509898,7202.120953978255,0.0,0.0,0.0,1.4201092953623356E7,CIV_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002e1,316.939197238731,316.93604025838476,316.939197238731,0.0,0.0,0.0,316.93604025838476,316.939197238731,0.0,316.93093236825683,316.93093236825683,316.939197238731,316.939197238731,0.0,316.939197238731,29.05380992814077,0.0,0.0,316.939197238731,,316.939197238731,316.939197238731,316.939197238731,316.939197238731,316.939197238731,316.939197238731,316.939197238731,316.939197238731,316.93093236825683,29.050652947794536,0.0,0.0,0.0,669.1766823424219,CIV_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ed,3785120.6459936015,2063620.6541268867,3784894.8765962105,915.6953521870222,1168526.5864982284,414241.03524699656,2593133.0348129384,3061345.2372114374,173318.6704790956,70515.42391559716,192688.84133135105,3284349.745221172,2462427.66754301,589563.3228000655,3431886.4836330116,68030.51567871077,936996.9430549962,0.0,0.0,0.0,2587601.47726568,2314223.866720308,1422823.8592778058,276740.0955564911,124170.4312744055,3687838.7806223575,3445464.880307714,2369944.648916758,737639.8911127471,44083.626377041815,24.92373801395297,0.0,0.0,1.0569984479712913E7,SYR_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ee,4124776.468967422,3101139.087185516,4083653.0357003645,1097.231158455637,2238773.738943497,392453.08175759483,3801793.774684018,3282380.150009504,633778.4158641266,366807.5216122948,923224.1324473175,3576411.936236915,2788506.4992844216,579687.1096973551,3586032.0103044016,93614.4634176175,567534.8750241273,0.0,0.0,0.0,3790053.564119186,3492381.650316926,3126062.649331488,2263911.366792053,1088155.9596317678,4064561.127012051,3637418.1692318297,3295104.773647398,1158864.9470318104,99111.56374010991,616.0563822411932,0.0,0.0,1.1514276154672006E7,SYR_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ef,193858.7412439568,155529.3781861618,193858.7412439568,0.0,193858.7412439568,193857.56341426182,193858.7412439568,193858.7412439568,12456.45364291151,703.7300524096936,12966.72255703737,193858.7412439568,193853.2707951275,0.0,193858.7412439568,133636.97545849884,76488.5351346139,0.0,0.0,0.0,189888.0906334918,187018.99046782946,176381.60158835264,176354.50578449765,176354.2314394946,193858.7412439568,193858.7412439568,193858.7412439568,155731.50152137503,61072.75626231464,6287.975366460392,0.0,0.0,541152.9910584651,SYR_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002f0,930262.892633345,761937.6496356723,930262.579380339,0.0,923889.1744439146,478304.443697307,930262.892633345,930262.892633345,206133.2901891334,93868.32093246502,235204.33244739773,930262.892633345,838731.7652750893,0.0,930262.892633345,203880.7557312983,253645.1508456464,0.0,0.0,0.0,915024.0812826548,914539.4285965902,907045.6363878779,856859.9521892548,477415.3581752309,930262.892633345,930262.892633345,930262.892633345,526043.864920954,159655.79006447113,7030.584038917208,0.0,0.0,2596693.8220915627,SYR_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000319,493887.05571303715,286207.5153133422,493829.51481804496,0.0,0.0,0.0,286207.5153133422,83534.16840355814,76998.51214557422,99883.07527007785,141106.5458952384,0.0,0.0,90719.63638542662,90719.63638542662,1500.7960785643677,1879.438946167269,204310.15546382454,8395.382733685286,,448205.2342544985,370367.97556284163,340385.4109312906,221381.33382932225,58018.8838097468,407657.0715148066,244523.47137023357,118641.48461110664,31639.13110183263,6485.294500736647,311.80338740567095,0.0,0.0,1250677.9292201963,SWZ_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000393,1599622.112067424,809873.32920122,1557826.0109709366,0.0,905894.7948049783,995983.2492670842,1311989.4456422932,0.0,2848.5961468279093,13363.472189054472,16212.06833588238,665031.099200008,1325393.0708336532,662978.9059041446,1403338.5698607857,73869.23780704215,181.53424367400123,,,,418226.0567642204,287989.88743779773,153994.1244416854,43958.97519253338,0.0,1589595.5749116195,1149046.9032875272,66602.77332541879,345.6043651118555,0.0,0.0,0.0,0.0,8938375.150014512,CHE_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000394,2219.939014410983,78.4806669611479,2219.939014410983,0.0,0.0,1203.3903993331594,1281.8710662943072,0.0,65.56500001572829,0.0,65.56500001572829,1014.7749926079026,299.556122118913,0.0,1014.7749926079026,68.0522685198889,0.6627040056628175,,,,0.0,0.0,0.0,0.0,0.0,2163.978341142393,233.44117032494424,33.506519976150344,0.0,0.0,0.0,0.0,0.0,14395.768420718814,CHE_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003b6,1043247.234753062,995561.8854026813,964211.3819599207,247.91040461601608,0.0,0.0,995561.8854026813,549650.0093689885,191950.0982344442,71762.03857625109,217216.20428549752,391218.3911178058,710049.0356524492,0.0,710049.0356524492,3978.246369466492,8053.005835798015,0.0,1011284.478116227,,719783.4850888255,672454.1734973454,311004.6280367557,255919.47943712707,144843.65504339943,1035400.5577831478,931401.4369338733,454832.71390377515,62556.843152290734,553.642297278624,11.10324913263321,0.0,0.0,2285366.1346130986,GMB_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003b7,268886.99620670476,264394.3678341136,268886.99620670476,0.0,0.0,0.0,264394.3678341136,268886.99620670476,32367.24098902891,36692.27231024487,63207.70588406098,266139.04705281404,268769.62589694484,0.0,268886.99620670476,31772.038173171008,0.0,0.0,268886.99620670476,,268886.99620670476,268886.99620670476,268886.99620670476,264037.78831982525,179027.26974949686,268886.99620670476,268886.99620670476,267242.49939956417,88230.55842716123,3901.0540646202426,0.0,0.0,0.0,518260.86739090877,GMB_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003d5,1208208.2621054337,509625.5689983675,1200742.1072413442,0.0,132804.54072732147,0.9559090062975883,615717.3172010309,708476.170778725,425171.02469640516,512443.8427936516,596101.7728980398,1099264.0232323022,1151358.5704199437,0.0,1157524.8911472948,213514.63462193642,2003.4400334859706,516722.75389254873,334325.02806907083,490123.28654711624,1150370.5746294793,1057484.7659540647,981649.6869191733,825199.7930970206,578758.895396655,1208208.2621054337,1188286.0313772592,919268.5042358905,400395.2200609045,86510.93801739474,7384.350644413707,7.674131765643901,0.0,3647806.2406814992,LAO_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003d6,583668.8162369039,195687.0662137617,583668.8162369039,0.0,4854.232109152246,0.0,200541.29832291394,94219.57457108461,484243.2731426938,430387.87109357887,524158.7530664414,511781.7756694547,558125.3041116032,0.0,558125.3041116032,65954.96214853923,22.985194466029313,220416.64076925904,272068.5110855089,343899.624012193,578503.6003279032,542506.1224840598,496312.29906205565,422292.76292487176,297356.4562886337,583668.8162369039,573235.190208873,393381.4917397471,96140.17278409866,15705.311727460365,1308.5354872244502,0.0,0.0,1504630.066832277,LAO_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003d7,191934.8897274444,116627.76334383576,191934.4451254541,0.0,64721.972142890656,87745.96229572457,156324.1917428816,185123.90078115952,13739.556310685199,46687.43102983241,54962.45274256693,191088.90253300796,172561.54817856208,0.0,191101.83166819916,101389.59446687755,3383.2974728989184,191934.8897274444,191879.07719157863,191879.07719157863,190862.54067527998,188014.81159319836,183480.81916159805,179682.64677097165,160708.5611458414,191934.8897274444,191923.72176509484,190193.30649076318,184949.43244866637,110377.89961255937,14832.318841166698,8.589716333267734,0.0,523399.17334703135,LAO_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
