ucode,ISO3,combination_id,population,combination,hazardCount,hazardLevel
MEX_V1,MEX,237,416.2910344600243,River Flood + Tropical Storm + Drought + Extreme Heat + Fire + Sand and Dust Storm,6,Multiple
MOZ_V1,MOZ,119,411.883715900976,River Flood + Coastal Flood + Tropical Storm + Heatwave + Extreme Heat + Fire,6,Multiple
IRQ_V1,IRQ,187,409.26011127542574,River Flood + Coastal Flood + Drought + Heatwave + Extreme Heat + Sand and Dust Storm,6,Multiple
IND_V1,IND,111,408.38976585455237,River Flood + Coastal Flood + Tropical Storm + Drought + Extreme Heat + Fire,6,Multiple
CHN_V1,CHN,252,390.1637566088466,Tropical Storm + Drought + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,6,Multiple
KHM_V1,KHM,252,386.8475170005113,Tropical Storm + Drought + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,6,Multiple
EGY_V1,EGY,187,369.3360978418041,River Flood + Coastal Flood + Drought + Heatwave + Extreme Heat + Sand and Dust Storm,6,Multiple
DOM_V2,DOM,125,358.16641918891975,River Flood + Tropical Storm + Drought + Heatwave + Extreme Heat + Fire,6,Multiple
CHN_V1,CHN,215,353.739921599392,River Flood + Coastal Flood + Tropical Storm + Heatwave + Fire + Sand and Dust Storm,6,Multiple
MMR_V1,MMR,237,292.8659299314022,River Flood + Tropical Storm + Drought + Extreme Heat + Fire + Sand and Dust Storm,6,Multiple
COD_V1,COD,249,290.3451438397169,River Flood + Drought + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,6,Multiple
PRK_V1,PRK,95,290.24706549737965,River Flood + Coastal Flood + Tropical Storm + Drought + Heatwave + Fire,6,Multiple
MEX_V1,MEX,95,285.30333420273746,River Flood + Coastal Flood + Tropical Storm + Drought + Heatwave + Fire,6,Multiple
CHN_V1,CHN,175,282.2030330374837,River Flood + Coastal Flood + Tropical Storm + Drought + Extreme Heat + Sand and Dust Storm,6,Multiple
BFA_V1,BFA,249,275.7514973569778,River Flood + Drought + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,6,Multiple
ETH_V1,ETH,249,274.9163976982236,River Flood + Drought + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,6,Multiple
MEX_V1,MEX,245,252.15049779388573,River Flood + Tropical Storm + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,6,Multiple
LBY_V1,LBY,243,249.96566739981063,River Flood + Coastal Flood + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,6,Multiple
SWZ_V1,SWZ,252,247.76858547919983,Tropical Storm + Drought + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,6,Multiple
KWT_V1,KWT,243,240.59648476401344,River Flood + Coastal Flood + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,6,Multiple
ZAF_V1,ZAF,249,221.81371885316912,River Flood + Drought + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,6,Multiple
TKM_V1,TKM,187,219.61560249951685,River Flood + Coastal Flood + Drought + Heatwave + Extreme Heat + Sand and Dust Storm,6,Multiple
NER_V1,NER,249,219.13142214342952,River Flood + Drought + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,6,Multiple
MEX_V1,MEX,221,212.62480635454995,River Flood + Tropical Storm + Drought + Heatwave + Fire + Sand and Dust Storm,6,Multiple
KEN_V1,KEN,249,210.13240060582757,River Flood + Drought + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,6,Multiple
ERI_V1,ERI,249,203.49857026524842,River Flood + Drought + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,6,Multiple
ZAF_V1,ZAF,252,188.00786860997323,Tropical Storm + Drought + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,6,Multiple
PHL_V1,PHL,189,180.4214175492525,River Flood + Tropical Storm + Drought + Heatwave + Extreme Heat + Sand and Dust Storm,6,Multiple
CHN_V1,CHN,221,174.25680143051432,River Flood + Tropical Storm + Drought + Heatwave + Fire + Sand and Dust Storm,6,Multiple
MDG_V1,MDG,252,170.8919733054936,Tropical Storm + Drought + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,6,Multiple
MRT_V1,MRT,249,163.2312769799256,River Flood + Drought + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,6,Multiple
IND_V1,IND,207,162.45605531334877,River Flood + Coastal Flood + Tropical Storm + Drought + Fire + Sand and Dust Storm,6,Multiple
AUS_V1,AUS,95,158.11766334720465,River Flood + Coastal Flood + Tropical Storm + Drought + Heatwave + Fire,6,Multiple
VNM_V1,VNM,252,157.00591091741808,Tropical Storm + Drought + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,6,Multiple
MMR_V1,MMR,245,156.66442719846964,River Flood + Tropical Storm + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,6,Multiple
MOZ_V1,MOZ,126,149.79759178683162,Coastal Flood + Tropical Storm + Drought + Heatwave + Extreme Heat + Fire,6,Multiple
AUS_V1,AUS,252,140.41254909366523,Tropical Storm + Drought + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,6,Multiple
YEM_V1,YEM,189,133.830953232944,River Flood + Tropical Storm + Drought + Heatwave + Extreme Heat + Sand and Dust Storm,6,Multiple
IND_V1,IND,231,133.77744783821205,River Flood + Coastal Flood + Tropical Storm + Extreme Heat + Fire + Sand and Dust Storm,6,Multiple
VEN_V1,VEN,252,130.79772202453387,Tropical Storm + Drought + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,6,Multiple
MDG_V1,MDG,159,129.5247076563537,River Flood + Coastal Flood + Tropical Storm + Drought + Heatwave + Sand and Dust Storm,6,Multiple
CHN_V1,CHN,183,117.73929862678051,River Flood + Coastal Flood + Tropical Storm + Heatwave + Extreme Heat + Sand and Dust Storm,6,Multiple
AUS_V1,AUS,249,115.77740693969258,River Flood + Drought + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,6,Multiple
COL_V1,COL,245,108.2774208235378,River Flood + Tropical Storm + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,6,Multiple
VEN_V1,VEN,159,105.56569500517799,River Flood + Coastal Flood + Tropical Storm + Drought + Heatwave + Sand and Dust Storm,6,Multiple
TJK_V1,TJK,249,105.39156778529286,River Flood + Drought + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,6,Multiple
SAU_V1,SAU,243,100.59495833752786,River Flood + Coastal Flood + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,6,Multiple
VNM_V1,VNM,221,99.16062804393005,River Flood + Tropical Storm + Drought + Heatwave + Fire + Sand and Dust Storm,6,Multiple
MMR_V1,MMR,123,98.1530625068327,River Flood + Coastal Flood + Drought + Heatwave + Extreme Heat + Fire,6,Multiple
AUS_V1,AUS,189,96.73405895402982,River Flood + Tropical Storm + Drought + Heatwave + Extreme Heat + Sand and Dust Storm,6,Multiple
DZA_V1,DZA,249,93.56962844148075,River Flood + Drought + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,6,Multiple
HTI_V2,HTI,215,90.06000144034624,River Flood + Coastal Flood + Tropical Storm + Heatwave + Fire + Sand and Dust Storm,6,Multiple
CHN_V1,CHN,238,89.60002183914185,Coastal Flood + Tropical Storm + Drought + Extreme Heat + Fire + Sand and Dust Storm,6,Multiple
ESP_V1,ESP,183,84.84100098965116,River Flood + Coastal Flood + Tropical Storm + Heatwave + Extreme Heat + Sand and Dust Storm,6,Multiple
CHN_V1,CHN,190,84.40173268318176,Coastal Flood + Tropical Storm + Drought + Heatwave + Extreme Heat + Sand and Dust Storm,6,Multiple
SSD_V1,SSD,249,80.9306952804327,River Flood + Drought + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,6,Multiple
VEN_V1,VEN,189,80.91925888999685,River Flood + Tropical Storm + Drought + Heatwave + Extreme Heat + Sand and Dust Storm,6,Multiple
MMR_V1,MMR,175,78.30061178654432,River Flood + Coastal Flood + Tropical Storm + Drought + Extreme Heat + Sand and Dust Storm,6,Multiple
VNM_V1,VNM,119,77.89269821974449,River Flood + Coastal Flood + Tropical Storm + Heatwave + Extreme Heat + Fire,6,Multiple
THA_V1,THA,183,76.76119150966406,River Flood + Coastal Flood + Tropical Storm + Heatwave + Extreme Heat + Sand and Dust Storm,6,Multiple
DZA_V1,DZA,125,75.40310387563659,River Flood + Tropical Storm + Drought + Heatwave + Extreme Heat + Fire,6,Multiple
MDG_V1,MDG,111,75.33738365396857,River Flood + Coastal Flood + Tropical Storm + Drought + Extreme Heat + Fire,6,Multiple
JPN_V1,JPN,215,75.2264481169336,River Flood + Coastal Flood + Tropical Storm + Heatwave + Fire + Sand and Dust Storm,6,Multiple
ARE_V1,ARE,187,67.82428021728992,River Flood + Coastal Flood + Drought + Heatwave + Extreme Heat + Sand and Dust Storm,6,Multiple
MOZ_V1,MOZ,63,64.78220191970468,River Flood + Coastal Flood + Tropical Storm + Drought + Heatwave + Extreme Heat,6,Multiple
MDG_V1,MDG,237,64.0449906475842,River Flood + Tropical Storm + Drought + Extreme Heat + Fire + Sand and Dust Storm,6,Multiple
SWZ_V1,SWZ,125,64.03480192647112,River Flood + Tropical Storm + Drought + Heatwave + Extreme Heat + Fire,6,Multiple
AUS_V1,AUS,245,57.13880543993091,River Flood + Tropical Storm + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,6,Multiple
COL_V1,COL,183,55.35832815768663,River Flood + Coastal Flood + Tropical Storm + Heatwave + Extreme Heat + Sand and Dust Storm,6,Multiple
SLV_V1,SLV,119,55.1100503327325,River Flood + Coastal Flood + Tropical Storm + Heatwave + Extreme Heat + Fire,6,Multiple
MDG_V1,MDG,221,52.67689745128155,River Flood + Tropical Storm + Drought + Heatwave + Fire + Sand and Dust Storm,6,Multiple
PRT_V1,PRT,95,52.13427752325515,River Flood + Coastal Flood + Tropical Storm + Drought + Heatwave + Fire,6,Multiple
SEN_V1,SEN,187,49.77718960493803,River Flood + Coastal Flood + Drought + Heatwave + Extreme Heat + Sand and Dust Storm,6,Multiple
MEX_V1,MEX,231,48.05243291297302,River Flood + Coastal Flood + Tropical Storm + Extreme Heat + Fire + Sand and Dust Storm,6,Multiple
IND_V1,IND,245,44.20688793249428,River Flood + Tropical Storm + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,6,Multiple
MEX_V1,MEX,190,43.00908796908334,Coastal Flood + Tropical Storm + Drought + Heatwave + Extreme Heat + Sand and Dust Storm,6,Multiple
BGD_V1,BGD,111,42.236096262931824,River Flood + Coastal Flood + Tropical Storm + Drought + Extreme Heat + Fire,6,Multiple
THA_V1,THA,252,41.76203293190338,Tropical Storm + Drought + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,6,Multiple
ZAF_V1,ZAF,125,41.568216174375266,River Flood + Tropical Storm + Drought + Heatwave + Extreme Heat + Fire,6,Multiple
MDG_V1,MDG,215,39.805983912199736,River Flood + Coastal Flood + Tropical Storm + Heatwave + Fire + Sand and Dust Storm,6,Multiple
LAO_V1,LAO,245,36.23684231098741,River Flood + Tropical Storm + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,6,Multiple
THA_V1,THA,190,36.03492837262456,Coastal Flood + Tropical Storm + Drought + Heatwave + Extreme Heat + Sand and Dust Storm,6,Multiple
DZA_V1,DZA,221,33.999692623503506,River Flood + Tropical Storm + Drought + Heatwave + Fire + Sand and Dust Storm,6,Multiple
KHM_V1,KHM,245,33.889089279808104,River Flood + Tropical Storm + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,6,Multiple
MAR_V1,MAR,159,33.39768706634641,River Flood + Coastal Flood + Tropical Storm + Drought + Heatwave + Sand and Dust Storm,6,Multiple
NIC_V1,NIC,126,32.872342228889465,Coastal Flood + Tropical Storm + Drought + Heatwave + Extreme Heat + Fire,6,Multiple
YEM_V1,YEM,245,32.50653916597366,River Flood + Tropical Storm + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,6,Multiple
MMR_V1,MMR,111,31.358448803424835,River Flood + Coastal Flood + Tropical Storm + Drought + Extreme Heat + Fire,6,Multiple
MMR_V1,MMR,249,30.852432996034622,River Flood + Drought + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,6,Multiple
MDG_V1,MDG,126,30.548468257300556,Coastal Flood + Tropical Storm + Drought + Heatwave + Extreme Heat + Fire,6,Multiple
OMN_V1,OMN,245,30.463332151062787,River Flood + Tropical Storm + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,6,Multiple
MEX_V1,MEX,159,28.819705910937046,River Flood + Coastal Flood + Tropical Storm + Drought + Heatwave + Sand and Dust Storm,6,Multiple
ARG_V1,ARG,249,27.392653152321145,River Flood + Drought + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,6,Multiple
BOL_V1,BOL,249,26.85783709026873,River Flood + Drought + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,6,Multiple
KHM_V1,KHM,95,26.672152891755104,River Flood + Coastal Flood + Tropical Storm + Drought + Heatwave + Fire,6,Multiple
CHN_V1,CHN,222,25.112001021367078,Coastal Flood + Tropical Storm + Drought + Heatwave + Fire + Sand and Dust Storm,6,Multiple
KHM_V1,KHM,159,24.43544608168304,River Flood + Coastal Flood + Tropical Storm + Drought + Heatwave + Sand and Dust Storm,6,Multiple
VNM_V1,VNM,231,22.658487902022898,River Flood + Coastal Flood + Tropical Storm + Extreme Heat + Fire + Sand and Dust Storm,6,Multiple
IND_V1,IND,190,22.06873667338023,Coastal Flood + Tropical Storm + Drought + Heatwave + Extreme Heat + Sand and Dust Storm,6,Multiple
IND_V1,IND,238,22.01435982747113,Coastal Flood + Tropical Storm + Drought + Extreme Heat + Fire + Sand and Dust Storm,6,Multiple
CUB_V2,CUB,95,21.41511988385173,River Flood + Coastal Flood + Tropical Storm + Drought + Heatwave + Fire,6,Multiple
TUR_V1,TUR,249,19.93236637235272,River Flood + Drought + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,6,Multiple
THA_V1,THA,249,19.904603652699336,River Flood + Drought + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,6,Multiple
USA_V1,USA,245,18.109394196400416,River Flood + Tropical Storm + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,6,Multiple
CHN_V1,CHN,207,17.63693676628926,River Flood + Coastal Flood + Tropical Storm + Drought + Fire + Sand and Dust Storm,6,Multiple
EGY_V1,EGY,219,16.83605697072028,River Flood + Coastal Flood + Drought + Heatwave + Fire + Sand and Dust Storm,6,Multiple
IND_V1,IND,222,16.761664863675833,Coastal Flood + Tropical Storm + Drought + Heatwave + Fire + Sand and Dust Storm,6,Multiple
LKA_V1,LKA,125,16.71987012727186,River Flood + Tropical Storm + Drought + Heatwave + Extreme Heat + Fire,6,Multiple
MEX_V1,MEX,238,16.388866072287783,Coastal Flood + Tropical Storm + Drought + Extreme Heat + Fire + Sand and Dust Storm,6,Multiple
MEX_V1,MEX,175,16.252329940980417,River Flood + Coastal Flood + Tropical Storm + Drought + Extreme Heat + Sand and Dust Storm,6,Multiple
JPN_V1,JPN,159,15.476178701733257,River Flood + Coastal Flood + Tropical Storm + Drought + Heatwave + Sand and Dust Storm,6,Multiple
ESP_V1,ESP,190,14.868374088322525,Coastal Flood + Tropical Storm + Drought + Heatwave + Extreme Heat + Sand and Dust Storm,6,Multiple
VEN_V1,VEN,63,14.242892274506364,River Flood + Coastal Flood + Tropical Storm + Drought + Heatwave + Extreme Heat,6,Multiple
TWN_V1,TWN,95,14.170856948941946,River Flood + Coastal Flood + Tropical Storm + Drought + Heatwave + Fire,6,Multiple
VNM_V1,VNM,207,14.136381914839149,River Flood + Coastal Flood + Tropical Storm + Drought + Fire + Sand and Dust Storm,6,Multiple
VEN_V1,VEN,245,13.483049002985354,River Flood + Tropical Storm + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,6,Multiple
GNB_V1,GNB,249,13.017824970185757,River Flood + Drought + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,6,Multiple
IDN_V1,IDN,219,12.903255999088287,River Flood + Coastal Flood + Drought + Heatwave + Fire + Sand and Dust Storm,6,Multiple
JPN_V1,JPN,222,12.276703202575629,Coastal Flood + Tropical Storm + Drought + Heatwave + Fire + Sand and Dust Storm,6,Multiple
NIC_V1,NIC,189,11.738596927374601,River Flood + Tropical Storm + Drought + Heatwave + Extreme Heat + Sand and Dust Storm,6,Multiple
MEX_V1,MEX,111,11.555615971272346,River Flood + Coastal Flood + Tropical Storm + Drought + Extreme Heat + Fire,6,Multiple
AUS_V1,AUS,237,11.443004014242774,River Flood + Tropical Storm + Drought + Extreme Heat + Fire + Sand and Dust Storm,6,Multiple
GMB_V1,GMB,249,11.10324913263321,River Flood + Drought + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,6,Multiple
MOZ_V1,MOZ,189,10.7850741147995,River Flood + Tropical Storm + Drought + Heatwave + Extreme Heat + Sand and Dust Storm,6,Multiple
LBY_V1,LBY,250,10.749577034264803,Coastal Flood + Drought + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,6,Multiple
MEX_V1,MEX,249,10.50328000281566,River Flood + Drought + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,6,Multiple
SLV_V1,SLV,63,10.262388866394758,River Flood + Coastal Flood + Tropical Storm + Drought + Heatwave + Extreme Heat,6,Multiple
PRT_V1,PRT,63,9.982450927196624,River Flood + Coastal Flood + Tropical Storm + Drought + Heatwave + Extreme Heat,6,Multiple
VNM_V1,VNM,222,9.466878902167082,Coastal Flood + Tropical Storm + Drought + Heatwave + Fire + Sand and Dust Storm,6,Multiple
PRT_V1,PRT,125,9.161268249049218,River Flood + Tropical Storm + Drought + Heatwave + Extreme Heat + Fire,6,Multiple
CHN_V1,CHN,237,8.646405920386314,River Flood + Tropical Storm + Drought + Extreme Heat + Fire + Sand and Dust Storm,6,Multiple
MEX_V1,MEX,183,8.633733988888707,River Flood + Coastal Flood + Tropical Storm + Heatwave + Extreme Heat + Sand and Dust Storm,6,Multiple
VEN_V1,VEN,222,8.51861596852541,Coastal Flood + Tropical Storm + Drought + Heatwave + Fire + Sand and Dust Storm,6,Multiple
USA_V1,USA,189,8.294063076015945,River Flood + Tropical Storm + Drought + Heatwave + Extreme Heat + Sand and Dust Storm,6,Multiple
MAR_V1,MAR,95,7.865394007414579,River Flood + Coastal Flood + Tropical Storm + Drought + Heatwave + Fire,6,Multiple
VEN_V1,VEN,221,7.0789870248991065,River Flood + Tropical Storm + Drought + Heatwave + Fire + Sand and Dust Storm,6,Multiple
DZA_V1,DZA,189,7.057449221611023,River Flood + Tropical Storm + Drought + Heatwave + Extreme Heat + Sand and Dust Storm,6,Multiple
VEN_V1,VEN,95,6.896822065124979,River Flood + Coastal Flood + Tropical Storm + Drought + Heatwave + Fire,6,Multiple
MEX_V1,MEX,207,6.839597992631752,River Flood + Coastal Flood + Tropical Storm + Drought + Fire + Sand and Dust Storm,6,Multiple
BGD_V1,BGD,183,6.494419150054455,River Flood + Coastal Flood + Tropical Storm + Heatwave + Extreme Heat + Sand and Dust Storm,6,Multiple
HTI_V2,HTI,125,6.230610126169289,River Flood + Tropical Storm + Drought + Heatwave + Extreme Heat + Fire,6,Multiple
SOM_V1,SOM,183,5.930032804608345,River Flood + Coastal Flood + Tropical Storm + Heatwave + Extreme Heat + Sand and Dust Storm,6,Multiple
RUS_V1,RUS,95,5.7776010651141405,River Flood + Coastal Flood + Tropical Storm + Drought + Heatwave + Fire,6,Multiple
PHL_V1,PHL,215,5.761105928570032,River Flood + Coastal Flood + Tropical Storm + Heatwave + Fire + Sand and Dust Storm,6,Multiple
AUS_V1,AUS,231,5.716554994097464,River Flood + Coastal Flood + Tropical Storm + Extreme Heat + Fire + Sand and Dust Storm,6,Multiple
CUB_V2,CUB,119,5.690893467205209,River Flood + Coastal Flood + Tropical Storm + Heatwave + Extreme Heat + Fire,6,Multiple
MOZ_V1,MOZ,237,5.285568993538618,River Flood + Tropical Storm + Drought + Extreme Heat + Fire + Sand and Dust Storm,6,Multiple
VEN_V1,VEN,215,5.221575020288583,River Flood + Coastal Flood + Tropical Storm + Heatwave + Fire + Sand and Dust Storm,6,Multiple
AUS_V1,AUS,119,5.218345491608538,River Flood + Coastal Flood + Tropical Storm + Heatwave + Extreme Heat + Fire,6,Multiple
MAR_V1,MAR,221,4.996436953544617,River Flood + Tropical Storm + Drought + Heatwave + Fire + Sand and Dust Storm,6,Multiple
AUS_V1,AUS,183,4.862699335583906,River Flood + Coastal Flood + Tropical Storm + Heatwave + Extreme Heat + Sand and Dust Storm,6,Multiple
