system:index,ISO3,combination,combination_id,hazardCount,hazardLevel,population,.geo
5166,USA,River Flood + Coastal Flood + Drought + Heatwave + Extreme Heat + Fire,123,6,Multiple,1486.7176100542379,"{""type"":""MultiPoint"",""coordinates"":[]}"
2075,IND,River Flood + Tropical Storm + Drought + Heatwave + Fire + Sand and Dust Storm,221,6,Multiple,1478.0054587721825,"{""type"":""MultiPoint"",""coordinates"":[]}"
2792,MDG,River Flood + Tropical Storm + Drought + Heatwave + Extreme Heat + Sand and Dust Storm,189,6,Multiple,1388.6804134063423,"{""type"":""MultiPoint"",""coordinates"":[]}"
5677,YEM,River Flood + Drought + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,249,6,Multiple,1368.213905915618,"{""type"":""MultiPoint"",""coordinates"":[]}"
2921,MEX,River Flood + Coastal Flood + Tropical Storm + Heatwave + Extreme Heat + Fire,119,6,Multiple,1363.9128134862688,"{""type"":""MultiPoint"",""coordinates"":[]}"
2790,MDG,River Flood + Coastal Flood + Tropical Storm + Heatwave + Extreme Heat + Sand and Dust Storm,183,6,Multiple,1308.4426122494042,"{""type"":""MultiPoint"",""coordinates"":[]}"
4751,THA,River Flood + Tropical Storm + Drought + Heatwave + Extreme Heat + Sand and Dust Storm,189,6,Multiple,1296.6808087531404,"{""type"":""MultiPoint"",""coordinates"":[]}"
2194,IRN,River Flood + Coastal Flood + Drought + Heatwave + Extreme Heat + Sand and Dust Storm,187,6,Multiple,1288.0888054735083,"{""type"":""MultiPoint"",""coordinates"":[]}"
2611,LBY,River Flood + Coastal Flood + Drought + Heatwave + Extreme Heat + Sand and Dust Storm,187,6,Multiple,1271.7247459590435,"{""type"":""MultiPoint"",""coordinates"":[]}"
66,AFG,River Flood + Drought + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,249,6,Multiple,1265.8906876062206,"{""type"":""MultiPoint"",""coordinates"":[]}"
2158,IRN,River Flood + Coastal Flood + Drought + Heatwave + Extreme Heat + Fire,123,6,Multiple,1256.0239347275422,"{""type"":""MultiPoint"",""coordinates"":[]}"
5325,UZB,River Flood + Drought + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,249,6,Multiple,1175.0181540568121,"{""type"":""MultiPoint"",""coordinates"":[]}"
10174,CUB,River Flood + Tropical Storm + Drought + Heatwave + Extreme Heat + Fire,125,6,Multiple,1161.8750888025388,"{""type"":""MultiPoint"",""coordinates"":[]}"
10175,CUB,Coastal Flood + Tropical Storm + Drought + Heatwave + Extreme Heat + Fire,126,6,Multiple,1159.4509872880928,"{""type"":""MultiPoint"",""coordinates"":[]}"
9060,SLV,River Flood + Tropical Storm + Drought + Heatwave + Extreme Heat + Fire,125,6,Multiple,1149.3723365589976,"{""type"":""MultiPoint"",""coordinates"":[]}"
5526,VNM,River Flood + Coastal Flood + Tropical Storm + Heatwave + Extreme Heat + Fire,119,6,Multiple,1149.181441925466,"{""type"":""MultiPoint"",""coordinates"":[]}"
3202,MMR,Coastal Flood + Tropical Storm + Drought + Heatwave + Extreme Heat + Sand and Dust Storm,190,6,Multiple,1139.9928383603399,"{""type"":""MultiPoint"",""coordinates"":[]}"
2050,IND,River Flood + Coastal Flood + Tropical Storm + Heatwave + Extreme Heat + Sand and Dust Storm,183,6,Multiple,1138.083296954515,"{""type"":""MultiPoint"",""coordinates"":[]}"
9761,NIC,River Flood + Tropical Storm + Drought + Heatwave + Extreme Heat + Fire,125,6,Multiple,1134.6643967234986,"{""type"":""MultiPoint"",""coordinates"":[]}"
5673,YEM,River Flood + Coastal Flood + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,243,6,Multiple,1113.3055431643538,"{""type"":""MultiPoint"",""coordinates"":[]}"
952,CHN,River Flood + Tropical Storm + Drought + Heatwave + Fire + Sand and Dust Storm,221,6,Multiple,1084.381619377993,"{""type"":""MultiPoint"",""coordinates"":[]}"
928,CHN,River Flood + Tropical Storm + Drought + Heatwave + Extreme Heat + Sand and Dust Storm,189,6,Multiple,1034.8696231935173,"{""type"":""MultiPoint"",""coordinates"":[]}"
8010,KWT,River Flood + Coastal Flood + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,243,6,Multiple,1030.8330974839628,"{""type"":""MultiPoint"",""coordinates"":[]}"
6736,BGD,Coastal Flood + Tropical Storm + Drought + Extreme Heat + Fire + Sand and Dust Storm,238,6,Multiple,958.6720909774303,"{""type"":""MultiPoint"",""coordinates"":[]}"
965,CHN,River Flood + Tropical Storm + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,245,6,Multiple,930.2026948258281,"{""type"":""MultiPoint"",""coordinates"":[]}"
8712,PRT,River Flood + Tropical Storm + Drought + Heatwave + Extreme Heat + Sand and Dust Storm,189,6,Multiple,858.0128353578568,"{""type"":""MultiPoint"",""coordinates"":[]}"
5556,VNM,River Flood + Coastal Flood + Tropical Storm + Heatwave + Extreme Heat + Sand and Dust Storm,183,6,Multiple,803.1065696835079,"{""type"":""MultiPoint"",""coordinates"":[]}"
5144,USA,River Flood + Coastal Flood + Tropical Storm + Drought + Heatwave + Fire,95,6,Multiple,803.1020838403347,"{""type"":""MultiPoint"",""coordinates"":[]}"
2456,KAZ,River Flood + Drought + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,249,6,Multiple,797.7073628544442,"{""type"":""MultiPoint"",""coordinates"":[]}"
1550,ESP,River Flood + Coastal Flood + Tropical Storm + Drought + Heatwave + Extreme Heat,63,6,Multiple,750.108413475284,"{""type"":""MultiPoint"",""coordinates"":[]}"
3870,OMN,River Flood + Coastal Flood + Tropical Storm + Heatwave + Extreme Heat + Sand and Dust Storm,183,6,Multiple,739.9494434234558,"{""type"":""MultiPoint"",""coordinates"":[]}"
347,AUS,River Flood + Tropical Storm + Drought + Heatwave + Extreme Heat + Fire,125,6,Multiple,724.4859830517817,"{""type"":""MultiPoint"",""coordinates"":[]}"
6735,BGD,River Flood + Tropical Storm + Drought + Extreme Heat + Fire + Sand and Dust Storm,237,6,Multiple,721.8838691115379,"{""type"":""MultiPoint"",""coordinates"":[]}"
5559,VNM,Coastal Flood + Tropical Storm + Drought + Heatwave + Extreme Heat + Sand and Dust Storm,190,6,Multiple,693.140935704112,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003,IND,River Flood + Coastal Flood + Tropical Storm + Heatwave + Extreme Heat + Fire,119,6,Multiple,692.6596207022667,"{""type"":""MultiPoint"",""coordinates"":[]}"
594,BRA,River Flood + Drought + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,249,6,Multiple,690.4611826268738,"{""type"":""MultiPoint"",""coordinates"":[]}"
2812,MDG,River Flood + Tropical Storm + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,245,6,Multiple,689.0939198359847,"{""type"":""MultiPoint"",""coordinates"":[]}"
3341,MOZ,River Flood + Coastal Flood + Tropical Storm + Drought + Extreme Heat + Fire,111,6,Multiple,681.2819387577474,"{""type"":""MultiPoint"",""coordinates"":[]}"
5977,ESH,River Flood + Tropical Storm + Drought + Heatwave + Extreme Heat + Sand and Dust Storm,189,6,Multiple,669.0260701924562,"{""type"":""MultiPoint"",""coordinates"":[]}"
10160,CUB,River Flood + Coastal Flood + Tropical Storm + Drought + Heatwave + Extreme Heat,63,6,Multiple,660.3225764259696,"{""type"":""MultiPoint"",""coordinates"":[]}"
968,CHN,Tropical Storm + Drought + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,252,6,Multiple,612.3468790799379,"{""type"":""MultiPoint"",""coordinates"":[]}"
3223,MMR,Tropical Storm + Drought + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,252,6,Multiple,603.0578040778637,"{""type"":""MultiPoint"",""coordinates"":[]}"
2709,MAR,River Flood + Tropical Storm + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,245,6,Multiple,591.6329455152154,"{""type"":""MultiPoint"",""coordinates"":[]}"
2873,MEX,River Flood + Coastal Flood + Tropical Storm + Drought + Heatwave + Extreme Heat,63,6,Multiple,570.268755543264,"{""type"":""MultiPoint"",""coordinates"":[]}"
3195,MMR,River Flood + Coastal Flood + Tropical Storm + Heatwave + Extreme Heat + Sand and Dust Storm,183,6,Multiple,542.5290221625683,"{""type"":""MultiPoint"",""coordinates"":[]}"
4424,SAU,River Flood + Drought + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,249,6,Multiple,536.0637693656608,"{""type"":""MultiPoint"",""coordinates"":[]}"
7948,KHM,Tropical Storm + Drought + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,252,6,Multiple,505.0546296518296,"{""type"":""MultiPoint"",""coordinates"":[]}"
2755,MDG,River Flood + Coastal Flood + Tropical Storm + Drought + Heatwave + Fire,95,6,Multiple,500.07070180028677,"{""type"":""MultiPoint"",""coordinates"":[]}"
3347,MOZ,River Flood + Coastal Flood + Tropical Storm + Heatwave + Extreme Heat + Fire,119,6,Multiple,474.0200301222503,"{""type"":""MultiPoint"",""coordinates"":[]}"
2926,MEX,Coastal Flood + Tropical Storm + Drought + Heatwave + Extreme Heat + Fire,126,6,Multiple,463.1149429021898,"{""type"":""MultiPoint"",""coordinates"":[]}"
2071,IND,River Flood + Coastal Flood + Tropical Storm + Heatwave + Fire + Sand and Dust Storm,215,6,Multiple,460.0764814019203,"{""type"":""MultiPoint"",""coordinates"":[]}"
3492,MRT,River Flood + Drought + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,249,6,Multiple,449.7218670590251,"{""type"":""MultiPoint"",""coordinates"":[]}"
1620,ESP,River Flood + Tropical Storm + Drought + Heatwave + Extreme Heat + Sand and Dust Storm,189,6,Multiple,435.86709131673706,"{""type"":""MultiPoint"",""coordinates"":[]}"
5431,VEN,River Flood + Coastal Flood + Tropical Storm + Drought + Heatwave + Sand and Dust Storm,159,6,Multiple,404.62528032809496,"{""type"":""MultiPoint"",""coordinates"":[]}"
10080,DOM,River Flood + Tropical Storm + Drought + Heatwave + Extreme Heat + Fire,125,6,Multiple,396.9553940686525,"{""type"":""MultiPoint"",""coordinates"":[]}"
967,CHN,River Flood + Drought + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,249,6,Multiple,391.3414176578031,"{""type"":""MultiPoint"",""coordinates"":[]}"
948,CHN,River Flood + Coastal Flood + Tropical Storm + Heatwave + Fire + Sand and Dust Storm,215,6,Multiple,372.0704185431896,"{""type"":""MultiPoint"",""coordinates"":[]}"
6721,BGD,River Flood + Coastal Flood + Tropical Storm + Drought + Extreme Heat + Sand and Dust Storm,175,6,Multiple,353.5268345475197,"{""type"":""MultiPoint"",""coordinates"":[]}"
2994,MEX,River Flood + Tropical Storm + Drought + Heatwave + Fire + Sand and Dust Storm,221,6,Multiple,336.3859473535558,"{""type"":""MultiPoint"",""coordinates"":[]}"
2385,JPN,River Flood + Coastal Flood + Tropical Storm + Drought + Heatwave + Sand and Dust Storm,159,6,Multiple,334.83886334020644,"{""type"":""MultiPoint"",""coordinates"":[]}"
918,CHN,River Flood + Coastal Flood + Tropical Storm + Drought + Extreme Heat + Sand and Dust Storm,175,6,Multiple,319.1814952790737,"{""type"":""MultiPoint"",""coordinates"":[]}"
4570,SSD,River Flood + Drought + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,249,6,Multiple,316.95404118299484,"{""type"":""MultiPoint"",""coordinates"":[]}"
2783,MDG,River Flood + Coastal Flood + Tropical Storm + Drought + Heatwave + Sand and Dust Storm,159,6,Multiple,304.2874195724726,"{""type"":""MultiPoint"",""coordinates"":[]}"
5441,VEN,River Flood + Tropical Storm + Drought + Heatwave + Extreme Heat + Sand and Dust Storm,189,6,Multiple,289.1445011869073,"{""type"":""MultiPoint"",""coordinates"":[]}"
5818,ZAF,River Flood + Drought + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,249,6,Multiple,283.72513286583126,"{""type"":""MultiPoint"",""coordinates"":[]}"
1997,IND,River Flood + Coastal Flood + Tropical Storm + Drought + Extreme Heat + Fire,111,6,Multiple,280.927027035227,"{""type"":""MultiPoint"",""coordinates"":[]}"
1064,CMR,River Flood + Drought + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,249,6,Multiple,265.88887763023376,"{""type"":""MultiPoint"",""coordinates"":[]}"
3216,MMR,River Flood + Tropical Storm + Drought + Extreme Heat + Fire + Sand and Dust Storm,237,6,Multiple,248.4305957853794,"{""type"":""MultiPoint"",""coordinates"":[]}"
3668,NER,River Flood + Drought + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,249,6,Multiple,248.40868066251278,"{""type"":""MultiPoint"",""coordinates"":[]}"
6632,BFA,River Flood + Drought + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,249,6,Multiple,245.41586499637924,"{""type"":""MultiPoint"",""coordinates"":[]}"
5661,YEM,River Flood + Coastal Flood + Drought + Heatwave + Extreme Heat + Sand and Dust Storm,187,6,Multiple,244.4811844738091,"{""type"":""MultiPoint"",""coordinates"":[]}"
5461,VEN,Tropical Storm + Drought + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,252,6,Multiple,242.71320577710867,"{""type"":""MultiPoint"",""coordinates"":[]}"
2623,LBY,River Flood + Coastal Flood + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,243,6,Multiple,241.26824527978897,"{""type"":""MultiPoint"",""coordinates"":[]}"
3306,MOZ,River Flood + Coastal Flood + Tropical Storm + Drought + Heatwave + Extreme Heat,63,6,Multiple,226.76899497397244,"{""type"":""MultiPoint"",""coordinates"":[]}"
3001,MEX,River Flood + Tropical Storm + Drought + Extreme Heat + Fire + Sand and Dust Storm,237,6,Multiple,221.73860108729306,"{""type"":""MultiPoint"",""coordinates"":[]}"
2815,MDG,Tropical Storm + Drought + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,252,6,Multiple,217.3400510698557,"{""type"":""MultiPoint"",""coordinates"":[]}"
3007,MEX,River Flood + Tropical Storm + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,245,6,Multiple,213.21679397749665,"{""type"":""MultiPoint"",""coordinates"":[]}"
1680,ETH,River Flood + Drought + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,249,6,Multiple,206.51092313230038,"{""type"":""MultiPoint"",""coordinates"":[]}"
2902,MEX,River Flood + Coastal Flood + Tropical Storm + Drought + Heatwave + Fire,95,6,Multiple,197.90527220992954,"{""type"":""MultiPoint"",""coordinates"":[]}"
9345,TJK,River Flood + Drought + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,249,6,Multiple,196.8263807415962,"{""type"":""MultiPoint"",""coordinates"":[]}"
9197,SWZ,Tropical Storm + Drought + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,252,6,Multiple,193.6882770806551,"{""type"":""MultiPoint"",""coordinates"":[]}"
5571,VNM,Coastal Flood + Tropical Storm + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,246,6,Multiple,180.0639193803072,"{""type"":""MultiPoint"",""coordinates"":[]}"
1248,COL,River Flood + Coastal Flood + Tropical Storm + Heatwave + Extreme Heat + Sand and Dust Storm,183,6,Multiple,167.4173009605147,"{""type"":""MultiPoint"",""coordinates"":[]}"
4747,THA,River Flood + Coastal Flood + Tropical Storm + Heatwave + Extreme Heat + Sand and Dust Storm,183,6,Multiple,167.27059099078178,"{""type"":""MultiPoint"",""coordinates"":[]}"
2252,IRQ,River Flood + Coastal Flood + Drought + Heatwave + Extreme Heat + Sand and Dust Storm,187,6,Multiple,166.59242404375007,"{""type"":""MultiPoint"",""coordinates"":[]}"
446,AUS,Tropical Storm + Drought + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,252,6,Multiple,158.86498391874193,"{""type"":""MultiPoint"",""coordinates"":[]}"
1107,COD,River Flood + Drought + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,249,6,Multiple,149.24502076208591,"{""type"":""MultiPoint"",""coordinates"":[]}"
2066,IND,River Flood + Coastal Flood + Tropical Storm + Drought + Fire + Sand and Dust Storm,207,6,Multiple,139.83078035712242,"{""type"":""MultiPoint"",""coordinates"":[]}"
4813,TKM,River Flood + Coastal Flood + Drought + Heatwave + Extreme Heat + Sand and Dust Storm,187,6,Multiple,136.10425095813824,"{""type"":""MultiPoint"",""coordinates"":[]}"
319,AUS,River Flood + Coastal Flood + Tropical Storm + Drought + Heatwave + Fire,95,6,Multiple,128.9287990336161,"{""type"":""MultiPoint"",""coordinates"":[]}"
7003,ERI,River Flood + Drought + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,249,6,Multiple,128.89805129170418,"{""type"":""MultiPoint"",""coordinates"":[]}"
3220,MMR,River Flood + Tropical Storm + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,245,6,Multiple,126.07234481722116,"{""type"":""MultiPoint"",""coordinates"":[]}"
5819,ZAF,Tropical Storm + Drought + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,252,6,Multiple,125.3928285613656,"{""type"":""MultiPoint"",""coordinates"":[]}"
402,AUS,River Flood + Tropical Storm + Drought + Heatwave + Extreme Heat + Sand and Dust Storm,189,6,Multiple,123.49520171900076,"{""type"":""MultiPoint"",""coordinates"":[]}"
1258,COL,River Flood + Tropical Storm + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,245,6,Multiple,121.55444288643776,"{""type"":""MultiPoint"",""coordinates"":[]}"
4752,THA,Coastal Flood + Tropical Storm + Drought + Heatwave + Extreme Heat + Sand and Dust Storm,190,6,Multiple,117.77915477752686,"{""type"":""MultiPoint"",""coordinates"":[]}"
445,AUS,River Flood + Drought + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,249,6,Multiple,115.69813600265479,"{""type"":""MultiPoint"",""coordinates"":[]}"
9185,SWZ,River Flood + Tropical Storm + Drought + Heatwave + Extreme Heat + Fire,125,6,Multiple,110.67232377175242,"{""type"":""MultiPoint"",""coordinates"":[]}"
2083,IND,River Flood + Coastal Flood + Tropical Storm + Extreme Heat + Fire + Sand and Dust Storm,231,6,Multiple,109.68948715925217,"{""type"":""MultiPoint"",""coordinates"":[]}"
5663,YEM,River Flood + Tropical Storm + Drought + Heatwave + Extreme Heat + Sand and Dust Storm,189,6,Multiple,106.68956390023232,"{""type"":""MultiPoint"",""coordinates"":[]}"
3352,MOZ,Coastal Flood + Tropical Storm + Drought + Heatwave + Extreme Heat + Fire,126,6,Multiple,106.55946727842093,"{""type"":""MultiPoint"",""coordinates"":[]}"
3151,MMR,River Flood + Coastal Flood + Drought + Heatwave + Extreme Heat + Fire,123,6,Multiple,103.15207898616791,"{""type"":""MultiPoint"",""coordinates"":[]}"
6177,TWN,River Flood + Coastal Flood + Tropical Storm + Drought + Heatwave + Sand and Dust Storm,159,6,Multiple,101.89875759091228,"{""type"":""MultiPoint"",""coordinates"":[]}"
2093,IND,River Flood + Tropical Storm + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,245,6,Multiple,101.16272261738777,"{""type"":""MultiPoint"",""coordinates"":[]}"
4422,SAU,River Flood + Coastal Flood + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,243,6,Multiple,99.96784341707826,"{""type"":""MultiPoint"",""coordinates"":[]}"
929,CHN,Coastal Flood + Tropical Storm + Drought + Heatwave + Extreme Heat + Sand and Dust Storm,190,6,Multiple,99.87146759033203,"{""type"":""MultiPoint"",""coordinates"":[]}"
3892,OMN,River Flood + Tropical Storm + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,245,6,Multiple,95.89160611014813,"{""type"":""MultiPoint"",""coordinates"":[]}"
6725,BGD,River Flood + Coastal Flood + Tropical Storm + Heatwave + Extreme Heat + Sand and Dust Storm,183,6,Multiple,95.20056635141373,"{""type"":""MultiPoint"",""coordinates"":[]}"
5573,VNM,Tropical Storm + Drought + Heatwave + Extreme Heat + Fire + Sand and Dust Storm,252,6,Multiple,93.54536376148462,"{""type"":""MultiPoint"",""coordinates"":[]}"
5569,VNM,River Flood + Tropical Storm + Drought + Heatwave + Fire + Sand and Dust Storm,221,6,Multiple,88.21587163768709,"{""type"":""MultiPoint"",""coordinates"":[]}"
