system:index,ISO3,groups,ucode,.geo
00000000000000000414,MLI,"[{combination_id=32, sum=7599.391965564706}, {combination_id=33, sum=205.3424493404434}, {combination_id=40, sum=3508.551382815268}, {combination_id=41, sum=11.914338580489744}, {combination_id=48, sum=57654.31650853747}, {combination_id=49, sum=909.9138325305985}, {combination_id=56, sum=54517.914895246264}, {combination_id=57, sum=663.6904967112577}, {combination_id=96, sum=6424.086751232998}, {combination_id=97, sum=27.637666010506017}, {combination_id=104, sum=159.89224560034333}, {combination_id=112, sum=6266.347098745347}, {combination_id=113, sum=20.759901970624924}, {combination_id=120, sum=3944.2198077822286}, {combination_id=121, sum=65.04155982703554}, {combination_id=160, sum=3298.754891174528}, {combination_id=161, sum=15.096098881214857}, {combination_id=168, sum=1096.2292972244322}, {combination_id=176, sum=23651.062614498907}, {combination_id=177, sum=24.00511434504799}, {combination_id=184, sum=11643.618455946445}, {combination_id=185, sum=58.31652833465852}, {combination_id=224, sum=861.7116206583439}, {combination_id=232, sum=56.84675581008196}, {combination_id=240, sum=1998.7245435457019}, {combination_id=248, sum=85.78765613950935}]",MLI_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000415,MLI,"[{combination_id=32, sum=11071.2548541092}, {combination_id=33, sum=2382.0907270517055}, {combination_id=40, sum=156371.92516512878}, {combination_id=41, sum=24111.156258091927}, {combination_id=48, sum=1414694.627467624}, {combination_id=49, sum=15878.455568559155}, {combination_id=56, sum=6299095.228454383}, {combination_id=57, sum=196619.07793719947}, {combination_id=96, sum=2373.487685792148}, {combination_id=97, sum=791.9055225066841}, {combination_id=104, sum=16328.011849494651}, {combination_id=105, sum=7334.809967363253}, {combination_id=112, sum=50905.80734489064}, {combination_id=113, sum=2247.6328561524624}, {combination_id=120, sum=378137.28914601105}, {combination_id=121, sum=18888.68548743512}, {combination_id=160, sum=1543.9999985005707}, {combination_id=161, sum=1409.2142158821225}, {combination_id=168, sum=4178.469959130225}, {combination_id=169, sum=1523.6796814892077}, {combination_id=176, sum=55164.392638629164}, {combination_id=177, sum=7142.857376443291}, {combination_id=184, sum=73742.831742296}, {combination_id=185, sum=11320.489005661104}, {combination_id=224, sum=478.7174109145999}, {combination_id=225, sum=124.17091050744057}, {combination_id=232, sum=3984.49030553177}, {combination_id=233, sum=685.952996045351}, {combination_id=240, sum=603.7984036169946}, {combination_id=241, sum=176.87661423161626}, {combination_id=248, sum=2317.53999957256}, {combination_id=249, sum=189.5067591778934}]",MLI_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000416,MLI,"[{combination_id=32, sum=29499.631824328153}, {combination_id=33, sum=438.7404779754579}, {combination_id=40, sum=14403.486002539252}, {combination_id=41, sum=1568.3086973074605}, {combination_id=48, sum=78470.80173944925}, {combination_id=49, sum=173.0564939952072}, {combination_id=56, sum=79629.58196546853}, {combination_id=57, sum=187.0049907565117}, {combination_id=96, sum=2496.2319511622118}, {combination_id=97, sum=261.4045150279999}, {combination_id=104, sum=3036.748571805656}, {combination_id=105, sum=4.281721003353596}, {combination_id=112, sum=6734.577597860061}, {combination_id=113, sum=56.82680746531662}, {combination_id=120, sum=10263.335573739329}, {combination_id=121, sum=345.02040228016824}, {combination_id=160, sum=8858.908986348804}, {combination_id=161, sum=322.46259313076735}, {combination_id=168, sum=4044.3353055894813}, {combination_id=169, sum=53.96938510239124}, {combination_id=176, sum=37947.50279781371}, {combination_id=177, sum=760.0886921438151}, {combination_id=184, sum=11072.993628228207}, {combination_id=185, sum=397.35309393081593}, {combination_id=224, sum=1994.881106171757}, {combination_id=225, sum=44.533916123211384}, {combination_id=232, sum=1265.5923409480602}, {combination_id=233, sum=14.499445982277393}, {combination_id=240, sum=5861.127080042945}, {combination_id=241, sum=85.03897714614868}, {combination_id=248, sum=2965.3475174624473}, {combination_id=249, sum=107.75041507557034}]",MLI_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000417,MLI,"[{combination_id=56, sum=11.007989943027496}, {combination_id=168, sum=13890.246598795056}, {combination_id=169, sum=716.6185059323907}, {combination_id=184, sum=31966.79481971702}, {combination_id=185, sum=183.54586599767208}]",MLI_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000418,MLI,"[{combination_id=184, sum=1.5441549621668518}]",MLI_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000419,MLI,"[{combination_id=32, sum=11430.664115631238}, {combination_id=33, sum=3154.093025030583}, {combination_id=40, sum=30793.303420173663}, {combination_id=41, sum=8119.298320884221}, {combination_id=48, sum=121092.11862235793}, {combination_id=49, sum=17881.460352099253}, {combination_id=56, sum=555826.1815654432}, {combination_id=57, sum=45694.36283231566}, {combination_id=96, sum=7891.061272840947}, {combination_id=97, sum=8953.909783000126}, {combination_id=104, sum=9874.034183568321}, {combination_id=105, sum=8533.327293565497}, {combination_id=112, sum=42593.33175089593}, {combination_id=113, sum=9409.872232913971}, {combination_id=120, sum=50113.90533279045}, {combination_id=121, sum=13766.311258129077}, {combination_id=160, sum=4013.8671280372355}, {combination_id=161, sum=2267.9851667433977}, {combination_id=168, sum=13702.586591468738}, {combination_id=169, sum=9712.44040717095}, {combination_id=176, sum=34764.98619859922}, {combination_id=177, sum=6232.614566973341}, {combination_id=184, sum=64584.23630758103}, {combination_id=185, sum=21046.864744522016}, {combination_id=224, sum=242.47340238839388}, {combination_id=225, sum=957.5129511468112}, {combination_id=232, sum=2639.3762082122266}, {combination_id=233, sum=2707.165986843407}, {combination_id=240, sum=5256.940363264106}, {combination_id=241, sum=1524.717145755887}, {combination_id=248, sum=16774.35457204411}, {combination_id=249, sum=5769.787165228277}]",MLI_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000041a,MLI,"[{combination_id=32, sum=284.58305484429}, {combination_id=33, sum=611.0098840743303}, {combination_id=40, sum=27109.42358781956}, {combination_id=41, sum=8522.62027087994}, {combination_id=48, sum=75069.18540932704}, {combination_id=49, sum=10389.847772407897}, {combination_id=56, sum=110258.41645359671}, {combination_id=57, sum=39076.96264912374}, {combination_id=96, sum=44.24849997088313}, {combination_id=97, sum=3.3477719500660896}, {combination_id=104, sum=728.0303257741034}, {combination_id=105, sum=58.31390334293246}, {combination_id=112, sum=1988.0520358979702}, {combination_id=113, sum=1475.3492493452504}, {combination_id=120, sum=10427.890218049288}, {combination_id=121, sum=1993.6392872249708}, {combination_id=160, sum=9375.938352802768}, {combination_id=161, sum=9659.862824115902}, {combination_id=168, sum=93973.29691687599}, {combination_id=169, sum=64801.27467316948}, {combination_id=176, sum=175579.6589318121}, {combination_id=177, sum=117003.10198227159}, {combination_id=184, sum=323697.57164128125}, {combination_id=185, sum=144756.64075894235}, {combination_id=224, sum=511.295534664765}, {combination_id=225, sum=11.861778922379017}, {combination_id=232, sum=5179.289868932217}, {combination_id=233, sum=25.47516593337059}, {combination_id=240, sum=5549.784309896111}, {combination_id=241, sum=2407.642287960276}, {combination_id=248, sum=35453.26223175995}, {combination_id=249, sum=2547.384767146781}]",MLI_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000041b,MLI,"[{combination_id=168, sum=198.81024684011936}, {combination_id=176, sum=75.0283378213644}, {combination_id=184, sum=8261.358001928777}, {combination_id=185, sum=4.979433976113796}]",MLI_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000041c,MLI,[],MLI_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000041d,MLI,"[{combination_id=40, sum=21.436069019138813}, {combination_id=41, sum=6.242973983287811}, {combination_id=57, sum=48.97719229012728}, {combination_id=168, sum=96.50412532958916}, {combination_id=169, sum=16.10275898873806}, {combination_id=176, sum=25.517948985099792}, {combination_id=184, sum=2517.5881955902714}, {combination_id=185, sum=1312.1699747103394}, {combination_id=232, sum=11.191566072404385}, {combination_id=248, sum=67.53752142921383}]",MLI_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000041e,MLI,"[{combination_id=32, sum=8097.390548437834}, {combination_id=33, sum=364.7702660933137}, {combination_id=40, sum=2077.7657524831593}, {combination_id=41, sum=76.47789819538593}, {combination_id=48, sum=148.20756939426064}, {combination_id=49, sum=13.7917370647192}, {combination_id=56, sum=8416.902120356306}, {combination_id=57, sum=2069.266453465447}, {combination_id=120, sum=51.16199599951506}, {combination_id=121, sum=2.782298967242241}, {combination_id=160, sum=65250.75850133505}, {combination_id=161, sum=954.3813076466322}, {combination_id=168, sum=65507.80253711529}, {combination_id=169, sum=2102.2159369513392}, {combination_id=176, sum=22641.51879441552}, {combination_id=177, sum=1052.9512512981892}, {combination_id=184, sum=127324.88751481175}, {combination_id=185, sum=44199.27388793411}, {combination_id=224, sum=3689.3212733864784}, {combination_id=225, sum=30.339686416089535}, {combination_id=232, sum=2509.5608479604125}, {combination_id=240, sum=503.6959865055248}, {combination_id=241, sum=1.4033330008387566}, {combination_id=248, sum=9769.893914291546}, {combination_id=249, sum=534.2046434953809}]",MLI_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000041f,MLI,"[{combination_id=168, sum=7.341076001524925}, {combination_id=169, sum=5.832697942852974}, {combination_id=184, sum=5906.32590870518}, {combination_id=185, sum=12.133243065327406}]",MLI_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000420,GEO,"[{combination_id=1, sum=15883.727003818165}, {combination_id=2, sum=409.65820138375113}, {combination_id=3, sum=2239.6163545364316}, {combination_id=8, sum=169737.32352916783}, {combination_id=9, sum=10258.770526635997}, {combination_id=10, sum=775.3618622460518}, {combination_id=11, sum=1168.3659732220378}, {combination_id=16, sum=105391.12507193378}, {combination_id=17, sum=4036.5408437670894}, {combination_id=18, sum=11.012727555471894}, {combination_id=19, sum=41.605757247738175}, {combination_id=24, sum=166084.08834164348}, {combination_id=25, sum=6085.360232194041}, {combination_id=26, sum=82.40000531795948}, {combination_id=27, sum=133.90796355562028}, {combination_id=32, sum=24.98746501961432}, {combination_id=33, sum=18.217469902789162}, {combination_id=40, sum=2609.589417374128}, {combination_id=41, sum=201.01856863082298}, {combination_id=64, sum=4274.875307290859}, {combination_id=65, sum=97.57318253577743}, {combination_id=72, sum=3138.567427233935}, {combination_id=73, sum=118.30064157826828}, {combination_id=74, sum=0.8676949935033917}, {combination_id=75, sum=2.0397630063816905}, {combination_id=80, sum=2279.5008078037786}, {combination_id=81, sum=359.29546442534775}, {combination_id=88, sum=5384.3904918573335}, {combination_id=89, sum=3620.1162632071164}, {combination_id=90, sum=158.46099506733714}, {combination_id=91, sum=285.6106653191782}, {combination_id=104, sum=266.08293999742045}, {combination_id=105, sum=22.36280812509358}, {combination_id=128, sum=484.5717762784502}, {combination_id=129, sum=0.9041759818792343}, {combination_id=136, sum=346.9099310315629}, {combination_id=144, sum=0.3612649985589087}, {combination_id=145, sum=0.29146499931812286}, {combination_id=152, sum=1.1162800019374117}, {combination_id=153, sum=1.6888540034997277}, {combination_id=168, sum=0.34296299517154694}]",GEO_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000421,GEO,"[{combination_id=1, sum=143.48306562940644}, {combination_id=8, sum=48316.669074365745}, {combination_id=9, sum=639.2743703902886}, {combination_id=16, sum=3863.2405279132236}, {combination_id=17, sum=7.210162696071647}, {combination_id=24, sum=13536.73464785423}, {combination_id=25, sum=48.343620279291216}, {combination_id=32, sum=30.97120225044806}, {combination_id=33, sum=10.221204421772192}, {combination_id=40, sum=20527.64084940262}, {combination_id=41, sum=322.050207182549}, {combination_id=56, sum=1.1090690081036882}, {combination_id=57, sum=0.39679300505667925}, {combination_id=64, sum=83.17311272673068}, {combination_id=65, sum=0.3310014387647457}, {combination_id=72, sum=796.8129903177932}, {combination_id=73, sum=0.7562180002496461}, {combination_id=80, sum=3.8297139862552285}, {combination_id=88, sum=71.49019741606804}, {combination_id=89, sum=0.6007390050217509}, {combination_id=96, sum=7.430879976236183}, {combination_id=104, sum=0.395937158134492}, {combination_id=128, sum=6.82941703312099}, {combination_id=129, sum=3.0136139821261168}, {combination_id=136, sum=72.52007092505622}, {combination_id=137, sum=0.04565600170280959}, {combination_id=160, sum=25.59924866279468}, {combination_id=161, sum=0.058101000264286995}, {combination_id=168, sum=587.7053811638111}, {combination_id=169, sum=13.564361931275243}, {combination_id=184, sum=7.42720202991768}, {combination_id=185, sum=1.55561900511384}, {combination_id=192, sum=0.21096400264650583}, {combination_id=200, sum=4.726696025951242}, {combination_id=224, sum=1.7906937191329464}]",GEO_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000422,ISR,"[{combination_id=8, sum=12.038748059584645}, {combination_id=9, sum=0.0010489999549463391}, {combination_id=48, sum=16.150991037109634}, {combination_id=56, sum=9305.088810458155}, {combination_id=120, sum=0.3178830058313906}, {combination_id=121, sum=0.10044000297784805}, {combination_id=136, sum=10.250500205057266}, {combination_id=137, sum=0.01843500029644929}, {combination_id=176, sum=87.37869536034019}, {combination_id=184, sum=4330.052527272424}, {combination_id=185, sum=18.7119887632115}, {combination_id=240, sum=1.302886001765728}, {combination_id=248, sum=25.046636010461953}, {combination_id=249, sum=1.1523560010828078}]",ISR_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000423,ISR,"[{combination_id=1, sum=234.93950239220814}, {combination_id=2, sum=0.7092856350914102}, {combination_id=3, sum=0.0019192824140191076}, {combination_id=8, sum=45062.43113737594}, {combination_id=9, sum=664.0193825597235}, {combination_id=16, sum=916801.7866236365}, {combination_id=17, sum=1124.9381644121743}, {combination_id=18, sum=0.005796423711467023}, {combination_id=19, sum=0.008984956671209897}, {combination_id=24, sum=243716.07157666315}, {combination_id=25, sum=527.1058680779133}, {combination_id=32, sum=10729.675243752112}, {combination_id=40, sum=1891.2282491527683}, {combination_id=48, sum=59186.639435778394}, {combination_id=49, sum=231.0790911267959}, {combination_id=56, sum=115017.26118386789}, {combination_id=57, sum=4.6655729942940525}, {combination_id=64, sum=2764.7512816511153}, {combination_id=65, sum=0.8369126814052317}, {combination_id=66, sum=7.3031217226687835}, {combination_id=67, sum=0.07432859522454878}, {combination_id=72, sum=7938.528886934008}, {combination_id=74, sum=0.011253000237047672}, {combination_id=80, sum=34398.945746192534}, {combination_id=81, sum=10.520051941319096}, {combination_id=83, sum=0.012627498250381619}, {combination_id=88, sum=37634.44712569415}, {combination_id=89, sum=0.44920899615317467}, {combination_id=96, sum=966.4726843326353}, {combination_id=104, sum=8136.019071141826}, {combination_id=112, sum=135.42524778906227}, {combination_id=120, sum=2593.515628403412}, {combination_id=128, sum=1316.1161610116765}, {combination_id=129, sum=0.20062972649834326}, {combination_id=136, sum=44.19999517258839}, {combination_id=137, sum=0.08115700189955533}, {combination_id=144, sum=5331.288427290925}, {combination_id=145, sum=10.029439059551805}, {combination_id=152, sum=3041.970994069612}, {combination_id=153, sum=0.009510000003501773}, {combination_id=160, sum=8426.762778038603}, {combination_id=161, sum=0.6944063908237891}, {combination_id=168, sum=0.3603650035802275}, {combination_id=176, sum=61362.274515528785}, {combination_id=177, sum=20.473425183371145}, {combination_id=184, sum=11647.68559311697}, {combination_id=185, sum=0.23222799741779454}, {combination_id=192, sum=85.386967146771}, {combination_id=193, sum=0.0418236865716822}, {combination_id=194, sum=1.723871208332917}, {combination_id=208, sum=103.89816208352568}, {combination_id=216, sum=562.732560634613}, {combination_id=224, sum=12.443174000596628}, {combination_id=232, sum=2.891363960778108}, {combination_id=240, sum=48.397395854808565}, {combination_id=241, sum=0.9673869963735342}, {combination_id=248, sum=24.95076897830586}, {combination_id=249, sum=0.7827900126576424}]",ISR_V1,"{""type"":""MultiPoint"",""coordinates"":[]}"
